epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,85.7201,1.13232,0.87998,0.00732,0.87462,0.68491,0.97472,0.64722,1.17759,0.85621,0.0098,0.000457023,0.000457023,0.000457023
92,86.7474,1.12189,0.90925,0.00769,0.90689,0.65386,0.97472,0.65816,1.13197,0.858,0.00897,0.000455568,0.000455568,0.000455568
93,87.836,0.92534,0.88842,0.00616,0.90689,0.65386,0.97472,0.65816,1.13197,0.858,0.00897,0.000454112,0.000454112,0.000454112
94,88.9295,1.03369,0.87559,0.00658,0.93271,0.66195,0.98389,0.65983,1.18709,0.80763,0.00962,0.000452657,0.000452657,0.000452657
95,89.8546,0.97764,0.72233,0.00678,0.93271,0.66195,0.98389,0.65983,1.18709,0.80763,0.00962,0.000451202,0.000451202,0.000451202
96,90.8531,1.09347,0.96342,0.00721,0.92749,0.73821,0.98389,0.6848,1.16754,0.69698,0.00956,0.000449746,0.000449746,0.000449746
97,92.0431,0.91063,0.79051,0.00653,0.92749,0.73821,0.98389,0.6848,1.16754,0.69698,0.00956,0.000448291,0.000448291,0.000448291
98,93.1174,1.06171,0.78689,0.00746,0.86166,0.76174,0.98194,0.68437,1.09239,0.56537,0.0088,0.000446836,0.000446836,0.000446836
99,93.9817,1.0808,0.90416,0.00703,0.86166,0.76174,0.98194,0.68437,1.09239,0.56537,0.0088,0.000445381,0.000445381,0.000445381
100,94.98,1.05343,0.90734,0.00745,0.74079,0.88889,0.92472,0.63612,1.0995,0.61183,0.0089,0.000443925,0.000443925,0.000443925
101,95.9581,0.97278,0.80339,0.00675,0.74079,0.88889,0.92472,0.63612,1.0995,0.61183,0.0089,0.00044247,0.00044247,0.00044247
102,97.0114,0.97998,0.88499,0.0065,0.7688,0.77778,0.92861,0.66186,1.09103,0.67194,0.00908,0.000441015,0.000441015,0.000441015
103,97.8765,1.1263,0.96477,0.00746,0.7688,0.77778,0.92861,0.66186,1.09103,0.67194,0.00908,0.000439559,0.000439559,0.000439559
104,98.9638,1.00423,0.89161,0.00692,0.86573,0.72797,0.98389,0.6811,1.12994,0.61107,0.00945,0.000438104,0.000438104,0.000438104
105,99.6708,0.90962,0.88625,0.00564,0.86573,0.72797,0.98389,0.6811,1.12994,0.61107,0.00945,0.000436649,0.000436649,0.000436649
106,100.407,1.0041,0.79907,0.00788,0.84585,0.73011,0.98389,0.66466,1.11511,0.67349,0.00952,0.000435194,0.000435194,0.000435194
107,101.409,0.94561,0.84493,0.00632,0.84585,0.73011,0.98389,0.66466,1.11511,0.67349,0.00952,0.000433738,0.000433738,0.000433738
108,102.523,0.88198,0.6162,0.00695,0.87678,0.6818,0.98389,0.66625,1.1679,0.67017,0.00992,0.000432283,0.000432283,0.000432283
109,103.399,1.09277,0.9243,0.00727,0.87678,0.6818,0.98389,0.66625,1.1679,0.67017,0.00992,0.000430828,0.000430828,0.000430828
110,104.415,0.91709,0.71767,0.0066,0.9037,0.6458,0.96537,0.65338,1.17271,0.66052,0.00998,0.000429372,0.000429372,0.000429372
111,105.303,0.98293,0.6762,0.00661,0.9037,0.6458,0.96537,0.65338,1.17271,0.66052,0.00998,0.000427917,0.000427917,0.000427917
112,106.126,0.87306,0.67574,0.00664,0.94611,0.63149,0.96537,0.66336,1.18574,0.63946,0.00994,0.000426462,0.000426462,0.000426462
113,107.153,0.98091,0.93157,0.00709,0.94611,0.63149,0.96537,0.66336,1.18574,0.63946,0.00994,0.000425006,0.000425006,0.000425006
114,107.972,1.0104,0.7912,0.00767,0.72066,0.81927,0.98389,0.6302,1.24554,0.63997,0.01076,0.000423551,0.000423551,0.000423551
115,108.861,0.89726,0.80338,0.00619,0.72066,0.81927,0.98389,0.6302,1.24554,0.63997,0.01076,0.000422096,0.000422096,0.000422096
116,110.034,0.99285,0.87624,0.00752,0.78324,0.83758,0.98944,0.65032,1.20565,0.61545,0.01078,0.00042064,0.00042064,0.00042064
117,110.982,0.971,0.84932,0.00557,0.78324,0.83758,0.98944,0.65032,1.20565,0.61545,0.01078,0.000419185,0.000419185,0.000419185
118,111.973,0.99963,0.62347,0.00823,0.81297,0.83833,0.9875,0.66725,1.18474,0.58962,0.01053,0.00041773,0.00041773,0.00041773
119,112.922,0.90667,0.60583,0.00588,0.81297,0.83833,0.9875,0.66725,1.18474,0.58962,0.01053,0.000416275,0.000416275,0.000416275
120,113.762,0.90809,0.66431,0.00615,0.73845,0.85037,0.98944,0.65073,1.19186,0.61045,0.0107,0.000414819,0.000414819,0.000414819
121,114.69,0.99315,0.60261,0.00677,0.73845,0.85037,0.98944,0.65073,1.19186,0.61045,0.0107,0.000413364,0.000413364,0.000413364
122,115.635,0.98612,0.75952,0.00719,0.7446,0.87918,0.995,0.66941,1.16634,0.60277,0.01036,0.000411909,0.000411909,0.000411909
123,116.669,0.97497,0.70172,0.00677,0.7446,0.87918,0.995,0.66941,1.16634,0.60277,0.01036,0.000410453,0.000410453,0.000410453
124,117.568,0.82931,0.58399,0.00544,0.69486,0.88058,0.995,0.69683,1.11644,0.67524,0.00943,0.000408998,0.000408998,0.000408998
125,118.519,0.89931,0.71644,0.00732,0.69486,0.88058,0.995,0.69683,1.11644,0.67524,0.00943,0.000407543,0.000407543,0.000407543
126,119.497,0.85532,0.6814,0.0056,0.65167,0.8847,0.995,0.68394,1.10782,0.7681,0.00921,0.000406088,0.000406088,0.000406088
127,120.498,1.07224,0.70499,0.0069,0.65167,0.8847,0.995,0.68394,1.10782,0.7681,0.00921,0.000404632,0.000404632,0.000404632
128,121.131,0.77722,0.6881,0.00644,0.63818,0.88595,0.995,0.68636,1.11098,0.79896,0.00922,0.000403177,0.000403177,0.000403177
129,121.874,0.91157,0.76752,0.00664,0.63818,0.88595,0.995,0.68636,1.11098,0.79896,0.00922,0.000401722,0.000401722,0.000401722
130,122.732,0.91385,0.73635,0.007,0.93129,0.66064,0.98944,0.68495,1.08636,0.76949,0.00915,0.000400266,0.000400266,0.000400266
131,123.625,0.83269,0.69634,0.00675,0.93129,0.66064,0.98944,0.68495,1.08636,0.76949,0.00915,0.000398811,0.000398811,0.000398811
132,124.55,0.9775,0.86381,0.00669,0.90103,0.73108,0.98944,0.67752,1.09995,0.68805,0.00925,0.000397356,0.000397356,0.000397356
133,125.667,0.87846,0.67472,0.00696,0.90103,0.73108,0.98944,0.67752,1.09995,0.68805,0.00925,0.0003959,0.0003959,0.0003959
134,126.751,0.93797,0.72729,0.00693,0.75948,0.87897,0.98944,0.68174,1.09356,0.61518,0.00914,0.000394445,0.000394445,0.000394445
135,127.621,1.00703,0.60617,0.00736,0.75948,0.87897,0.98944,0.68174,1.09356,0.61518,0.00914,0.00039299,0.00039299,0.00039299
136,128.655,1.08839,0.80923,0.00926,0.74784,0.87521,0.98944,0.66361,1.13922,0.59418,0.00949,0.000391534,0.000391534,0.000391534
137,129.668,0.83825,0.64314,0.00514,0.74784,0.87521,0.98944,0.66361,1.13922,0.59418,0.00949,0.000390079,0.000390079,0.000390079
138,130.662,1.1032,0.70817,0.00967,0.71708,0.87707,0.995,0.64223,1.17757,0.61414,0.00955,0.000388624,0.000388624,0.000388624
139,131.626,0.91255,0.74339,0.0058,0.71708,0.87707,0.995,0.64223,1.17757,0.61414,0.00955,0.000387169,0.000387169,0.000387169
140,132.686,0.76432,0.56028,0.00588,0.7381,0.87937,0.93972,0.62435,1.1822,0.63507,0.00957,0.000385713,0.000385713,0.000385713
141,133.535,1.0426,0.78719,0.0086,0.7381,0.87937,0.93972,0.62435,1.1822,0.63507,0.00957,0.000384258,0.000384258,0.000384258
142,134.555,0.87665,0.61034,0.00724,0.83604,0.85807,0.99306,0.68175,1.15128,0.60773,0.00975,0.000382803,0.000382803,0.000382803
143,135.409,0.99604,0.68435,0.00641,0.83604,0.85807,0.99306,0.68175,1.15128,0.60773,0.00975,0.000381347,0.000381347,0.000381347
144,136.457,0.94501,0.74429,0.00597,0.83881,0.84936,0.995,0.68098,1.13346,0.65928,0.01008,0.000379892,0.000379892,0.000379892
145,137.441,1.04009,0.78772,0.00774,0.83881,0.84936,0.995,0.68098,1.13346,0.65928,0.01008,0.000378437,0.000378437,0.000378437
146,138.395,1.15876,0.67324,0.00664,0.80792,0.84791,0.99306,0.68622,1.12226,0.61288,0.00996,0.000376981,0.000376981,0.000376981
147,139.343,0.83388,0.51812,0.00632,0.80792,0.84791,0.99306,0.68622,1.12226,0.61288,0.00996,0.000375526,0.000375526,0.000375526
148,140.322,0.99182,0.76715,0.00625,0.79182,0.84111,0.98238,0.69493,1.10778,0.6277,0.00945,0.000374071,0.000374071,0.000374071
149,141.385,0.86521,0.51296,0.00702,0.79182,0.84111,0.98238,0.69493,1.10778,0.6277,0.00945,0.000372616,0.000372616,0.000372616
150,142.344,0.94272,0.59354,0.00626,0.8252,0.86098,0.98583,0.69425,1.12004,0.55419,0.00935,0.00037116,0.00037116,0.00037116
151,143.303,1.11146,0.71027,0.00681,0.8252,0.86098,0.98583,0.69425,1.12004,0.55419,0.00935,0.000369705,0.000369705,0.000369705
152,144.328,0.89828,0.64049,0.00599,0.79875,0.85556,0.99154,0.69413,1.06687,0.53209,0.00891,0.00036825,0.00036825,0.00036825
153,145.195,0.94429,0.7315,0.00846,0.79875,0.85556,0.99154,0.69413,1.06687,0.53209,0.00891,0.000366794,0.000366794,0.000366794
154,146.028,0.94408,0.66476,0.00637,0.78396,0.88829,0.93778,0.7051,1.04325,0.51211,0.00864,0.000365339,0.000365339,0.000365339
155,147.016,1.02481,0.72158,0.00658,0.78396,0.88829,0.93778,0.7051,1.04325,0.51211,0.00864,0.000363884,0.000363884,0.000363884
156,148.179,0.99657,0.65199,0.00673,0.73812,0.88889,0.90824,0.6918,1.03704,0.54629,0.00877,0.000362428,0.000362428,0.000362428
157,149.121,0.98428,0.81318,0.00733,0.73812,0.88889,0.90824,0.6918,1.03704,0.54629,0.00877,0.000360973,0.000360973,0.000360973
158,150.052,0.95741,0.71696,0.00674,0.9359,0.73291,0.93389,0.68468,1.09577,0.59072,0.00941,0.000359518,0.000359518,0.000359518
159,151.156,1.03634,0.85556,0.00767,0.9359,0.73291,0.93389,0.68468,1.09577,0.59072,0.00941,0.000358063,0.000358063,0.000358063
160,152.249,0.95269,0.59956,0.0075,0.91344,0.76489,0.93778,0.65633,1.11194,0.56801,0.0094,0.000356607,0.000356607,0.000356607
161,153.057,0.74874,0.56352,0.0045,0.91344,0.76489,0.93778,0.65633,1.11194,0.56801,0.0094,0.000355152,0.000355152,0.000355152
