epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,41.7618,0.91784,3.37701,0.0064,0.59386,0.61226,0.55822,0.41502,0.96502,3.05243,0.00846,0.000515817,0.000515817,0.000515817
64,42.264,1.11036,4.51175,0.00733,0.59386,0.61226,0.55822,0.41502,0.96502,3.05243,0.00846,0.000514653,0.000514653,0.000514653
65,42.9005,0.97396,3.25387,0.00622,0.56221,0.49835,0.5617,0.41572,0.91025,2.99437,0.00832,0.000513489,0.000513489,0.000513489
66,43.4228,0.95399,4.04518,0.00654,0.56221,0.49835,0.5617,0.41572,0.91025,2.99437,0.00832,0.000512324,0.000512324,0.000512324
67,43.9033,0.95239,3.79643,0.00609,0.56221,0.49835,0.5617,0.41572,0.91025,2.99437,0.00832,0.00051116,0.00051116,0.00051116
68,44.4792,1.06153,4.02323,0.00713,0.71164,0.40741,0.5755,0.43435,0.90472,2.965,0.00841,0.000509996,0.000509996,0.000509996
69,45.1688,1.00935,4.21356,0.0082,0.71164,0.40741,0.5755,0.43435,0.90472,2.965,0.00841,0.000508832,0.000508832,0.000508832
70,45.7294,1.04371,3.41022,0.00636,0.71164,0.40741,0.5755,0.43435,0.90472,2.965,0.00841,0.000507667,0.000507667,0.000507667
71,46.4266,1.03341,3.96103,0.00701,0.63939,0.50121,0.59896,0.46181,0.91527,2.81612,0.00838,0.000506503,0.000506503,0.000506503
72,46.9597,1.0921,4.20028,0.00769,0.63939,0.50121,0.59896,0.46181,0.91527,2.81612,0.00838,0.000505339,0.000505339,0.000505339
73,47.4817,0.99028,3.2264,0.00647,0.65663,0.53198,0.64892,0.49474,0.91057,2.60694,0.00803,0.000504175,0.000504175,0.000504175
74,47.9947,1.10389,3.78364,0.00722,0.65663,0.53198,0.64892,0.49474,0.91057,2.60694,0.00803,0.00050301,0.00050301,0.00050301
75,48.589,0.99295,3.79755,0.00587,0.65663,0.53198,0.64892,0.49474,0.91057,2.60694,0.00803,0.000501846,0.000501846,0.000501846
76,49.0825,1.01448,4.32043,0.00752,0.66964,0.61111,0.6437,0.48298,0.9186,2.39486,0.00802,0.000500682,0.000500682,0.000500682
77,49.6371,1.05548,4.16553,0.00801,0.66964,0.61111,0.6437,0.48298,0.9186,2.39486,0.00802,0.000499518,0.000499518,0.000499518
78,50.1259,0.98573,3.28778,0.00644,0.66964,0.61111,0.6437,0.48298,0.9186,2.39486,0.00802,0.000498354,0.000498354,0.000498354
79,50.8444,0.92232,3.74593,0.00683,0.5446,0.55556,0.65174,0.49571,0.95325,2.24837,0.00876,0.000497189,0.000497189,0.000497189
80,51.3769,0.83221,3.08857,0.00571,0.5446,0.55556,0.65174,0.49571,0.95325,2.24837,0.00876,0.000496025,0.000496025,0.000496025
81,51.9496,0.96456,3.4237,0.00592,0.54225,0.56437,0.60401,0.46635,0.91207,2.18499,0.00863,0.000494861,0.000494861,0.000494861
82,52.4109,0.83099,3.09996,0.00572,0.54225,0.56437,0.60401,0.46635,0.91207,2.18499,0.00863,0.000493697,0.000493697,0.000493697
83,52.9089,0.94875,2.96193,0.00543,0.54225,0.56437,0.60401,0.46635,0.91207,2.18499,0.00863,0.000492532,0.000492532,0.000492532
84,53.4114,0.88667,4.14288,0.0071,0.64901,0.53968,0.63636,0.48945,0.95231,2.14121,0.00885,0.000491368,0.000491368,0.000491368
85,54.0588,0.86755,3.09782,0.006,0.64901,0.53968,0.63636,0.48945,0.95231,2.14121,0.00885,0.000490204,0.000490204,0.000490204
86,54.5541,0.75882,3.78844,0.00526,0.64901,0.53968,0.63636,0.48945,0.95231,2.14121,0.00885,0.00048904,0.00048904,0.00048904
87,55.2579,0.90672,3.9499,0.00626,0.64034,0.52381,0.64722,0.49164,1.02388,2.13231,0.00939,0.000487875,0.000487875,0.000487875
88,55.7822,0.99682,2.92161,0.00591,0.64034,0.52381,0.64722,0.49164,1.02388,2.13231,0.00939,0.000486711,0.000486711,0.000486711
89,56.264,1.02832,3.37542,0.00603,0.61859,0.53968,0.67418,0.48379,1.02334,2.12041,0.00937,0.000485547,0.000485547,0.000485547
90,56.8006,0.97219,4.12489,0.0073,0.61859,0.53968,0.67418,0.48379,1.02334,2.12041,0.00937,0.000484383,0.000484383,0.000484383
91,57.5437,0.95373,2.98092,0.00583,0.61859,0.53968,0.67418,0.48379,1.02334,2.12041,0.00937,0.000483218,0.000483218,0.000483218
92,58.0803,0.90219,3.21605,0.00644,0.50276,0.53968,0.6651,0.50369,1.03215,2.05428,0.00935,0.000482054,0.000482054,0.000482054
93,58.6435,0.87958,3.40618,0.00601,0.50276,0.53968,0.6651,0.50369,1.03215,2.05428,0.00935,0.00048089,0.00048089,0.00048089
94,59.1849,0.90554,3.27676,0.00597,0.50276,0.53968,0.6651,0.50369,1.03215,2.05428,0.00935,0.000479726,0.000479726,0.000479726
95,59.7491,0.92689,3.06999,0.00571,0.66342,0.46825,0.63523,0.47445,0.97845,2.07615,0.00913,0.000478561,0.000478561,0.000478561
96,60.2899,0.93886,2.8929,0.00557,0.66342,0.46825,0.63523,0.47445,0.97845,2.07615,0.00913,0.000477397,0.000477397,0.000477397
97,60.7937,0.84935,2.97807,0.0063,0.6991,0.51686,0.67286,0.50562,0.95888,1.98048,0.00878,0.000476233,0.000476233,0.000476233
98,61.4699,0.9615,2.84077,0.0063,0.6991,0.51686,0.67286,0.50562,0.95888,1.98048,0.00878,0.000475069,0.000475069,0.000475069
99,62.0825,0.93141,3.25678,0.00733,0.6991,0.51686,0.67286,0.50562,0.95888,1.98048,0.00878,0.000473904,0.000473904,0.000473904
100,62.6158,0.78277,3.29404,0.00641,0.79925,0.39543,0.69067,0.51422,0.99816,1.90425,0.00887,0.00047274,0.00047274,0.00047274
101,63.1664,0.97668,2.88429,0.00577,0.79925,0.39543,0.69067,0.51422,0.99816,1.90425,0.00887,0.000471576,0.000471576,0.000471576
